,PPutida_1,PPutida_2,PPutida_4,locus_tag,name,description,type,length
PP_0500,15.0,61.0,55.0,PP_RS02655,,sugar nucleotide-binding protein,CDS,885
PP_5083,6.0,27.0,21.0,PP_RS26495,pilM,type IV pilus biogenesis protein PilM,CDS,882
PP_5084,55.0,151.0,176.0,PP_RS26500,,penicillin-binding protein 1A,CDS,2454
PP_5085,125.0,421.0,457.0,PP_RS26505,,malic enzyme-like NAD(P)-binding protein,CDS,1269
PP_5086,15.0,18.0,17.0,PP_RS26510,,thermonuclease family protein,CDS,822
PP_5087,224.0,373.0,347.0,PP_RS26515,rpmE,50S ribosomal protein L31,CDS,216
PP_5088,16.0,54.0,63.0,PP_RS26520,,primosomal protein N',CDS,2220
PP_5089,83.0,378.0,455.0,PP_RS26525,argS,arginine--tRNA ligase,CDS,1737
PP_5090,19.0,114.0,110.0,PP_RS26530,,SPOR domain-containing protein,CDS,699
PP_5091,40.0,146.0,100.0,PP_RS26535,,TM2 domain-containing protein,CDS,420
PP_5092,21.0,51.0,47.0,PP_RS26540,,C40 family peptidase,CDS,624
PP_0501,56.0,65.0,75.0,PP_RS02660,,NAD-dependent epimerase/dehydratase family protein,CDS,933
PP_5093,9.0,20.0,12.0,PP_RS26545,,type IV pilus twitching motility protein PilT,CDS,999
PP_5094,52.0,89.0,70.0,PP_RS26550,,YggS family pyridoxal phosphate-dependent enzyme,CDS,687
PP_5095,10.0,76.0,50.0,PP_RS26555,proC,pyrroline-5-carboxylate reductase,CDS,819
PP_5096,27.0,55.0,71.0,PP_RS26560,,YggT family protein,CDS,591
PP_5097,55.0,144.0,161.0,PP_RS26565,,homoserine O-acetyltransferase,CDS,1140
PP_5098,67.0,91.0,58.0,PP_RS26570,metW,methionine biosynthesis protein MetW,CDS,621
PP_5099,27.0,52.0,77.0,PP_RS26575,,DUF4426 domain-containing protein,CDS,435
PP_5100,16.0,104.0,87.0,PP_RS26580,rdgB,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,CDS,597
PP_5101,25.0,113.0,112.0,PP_RS26585,hemW,radical SAM family heme chaperone HemW,CDS,1176
PP_5102,10.0,24.0,23.0,PP_RS26590,,DUF3392 domain-containing protein,CDS,327
PP_0502,8.0,21.0,18.0,PP_RS02665,,helix-turn-helix domain-containing protein,CDS,444
PP_5103,17.0,49.0,50.0,PP_RS26595,trmB,tRNA (guanosine(46)-N7)-methyltransferase TrmB,CDS,723
PP_5104,22.0,117.0,102.0,PP_RS26600,,thiazole synthase,CDS,813
PP_5105,7.0,46.0,35.0,PP_RS26605,thiS,sulfur carrier protein ThiS,CDS,201
PP_5106,3.0,9.0,7.0,PP_RS26610,,DUF423 domain-containing protein,CDS,372
PP_5107,15.0,32.0,54.0,PP_RS26615,mtgA,monofunctional biosynthetic peptidoglycan transglycosylase,CDS,746
PP_5108,137.0,814.0,715.0,PP_RS26620,rpoH,RNA polymerase sigma factor RpoH,CDS,855
PP_5109,31.0,109.0,81.0,PP_RS26625,ftsX,permease-like cell division protein FtsX,CDS,1026
PP_5110,5.0,39.0,20.0,PP_RS26630,ftsE,cell division ATP-binding protein FtsE,CDS,672
PP_5111,38.0,149.0,184.0,PP_RS26635,ftsY,signal recognition particle-docking protein FtsY,CDS,1485
PP_5112,28.0,57.0,48.0,PP_RS26640,,pitrilysin family protein,CDS,1356
PP_0503,57.0,168.0,138.0,PP_RS02670,,MFS transporter,CDS,1206
PP_5113,29.0,81.0,78.0,PP_RS26645,,pitrilysin family protein,CDS,1491
PP_5114,5.0,19.0,18.0,PP_RS26650,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,CDS,603
PP_5115,41.0,15.0,22.0,PP_RS26655,,pitrilysin family protein,CDS,1302
PP_5116,38.0,18.0,11.0,PP_RS26660,,pitrilysin family protein,CDS,1371
PP_5117,44.0,93.0,96.0,PP_RS26665,,hydrolase,CDS,993
PP_5118,41.0,173.0,135.0,PP_RS26670,,sulfurtransferase,CDS,855
PP_5119,34.0,151.0,154.0,PP_RS26675,,TetR/AcrR family transcriptional regulator,CDS,666
PP_5120,12.0,46.0,82.0,PP_RS26680,,coniferyl aldehyde dehydrogenase,CDS,1431
PP_5121,1.0,10.0,1.0,PP_RS26685,,hypothetical protein,CDS,486
PP_5122,17.0,41.0,26.0,PP_RS26690,,GMC family oxidoreductase,CDS,1599
PP_0504,319.0,1917.0,2175.0,PP_RS02675,,OmpW family protein,CDS,684
PP_5123,25.0,56.0,65.0,PP_RS26695,coaD,pantetheine-phosphate adenylyltransferase,CDS,486
PP_5124,27.0,58.0,55.0,PP_RS26700,,YfhL family 4Fe-4S dicluster ferredoxin,CDS,252
PP_5125,29.0,42.0,56.0,PP_RS26705,mutM,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,CDS,813
PP_5126,44.0,72.0,60.0,PP_RS26710,,HDOD domain-containing protein,CDS,819
PP_5127,32.0,65.0,56.0,PP_RS26715,,class I SAM-dependent rRNA methyltransferase,CDS,1197
PP_5128,52.0,207.0,251.0,PP_RS26720,ilvD,dihydroxy-acid dehydratase,CDS,1842
PP_5129,88.0,75.0,88.0,PP_RS26725,,macro domain-containing protein,CDS,1089
PP_5720,20.0,13.0,35.0,PP_RS28740,,DarT ssDNA thymidine ADP-ribosyltransferase family protein,CDS,291
PP_5130,36.0,23.0,22.0,PP_RS26735,,phosphorylcholine phosphatase,CDS,1056
PP_5131,38.0,50.0,65.0,PP_RS26740,,L-cystine transporter,CDS,1392
PP_0505,6.0,33.0,40.0,PP_RS02680,,DUF3299 domain-containing protein,CDS,513
PP_5132,17.0,53.0,65.0,PP_RS26745,,dihydrofolate reductase,CDS,516
PP_5133,2.0,18.0,35.0,PP_RS26750,,DUF2868 domain-containing protein,CDS,1392
PP_5134,11.0,26.0,24.0,PP_RS26755,,GTPase/DUF3482 domain-containing protein,CDS,1365
PP_5135,15.0,32.0,7.0,PP_RS26760,,putative 2-aminoethylphosphonate ABC transporter substrate-binding protein,CDS,1026
PP_5136,24.0,15.0,17.0,PP_RS26765,,putative 2-aminoethylphosphonate ABC transporter permease subunit,CDS,1725
PP_5137,6.0,13.0,6.0,PP_RS26770,,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,CDS,1059
PP_5138,11.0,13.0,7.0,PP_RS26775,,LysR family transcriptional regulator,CDS,870
PP_5139,23.0,34.0,32.0,PP_RS26780,,heavy metal translocating P-type ATPase,CDS,2253
PP_5140,8.0,22.0,19.0,PP_RS26785,cadR,cadmium resistance transcriptional regulator CadR,CDS,444
PP_5141,39.0,52.0,108.0,PP_RS26790,,thymidylate synthase,CDS,972
PP_0051,30.0,35.0,54.0,PP_RS00265,,sigma-54-dependent Fis family transcriptional regulator,CDS,1293
PP_0506,14.0,38.0,28.0,PP_RS02685,,FtsX-like permease family protein,CDS,1266
PP_5142,32.0,38.0,40.0,PP_RS26795,lgt,prolipoprotein diacylglyceryl transferase,CDS,807
PP_5143,11.0,18.0,9.0,PP_RS26800,,sulfite exporter TauE/SafE family protein,CDS,783
PP_5144,24.0,69.0,48.0,PP_RS26805,,NRDE family protein,CDS,747
PP_5145,105.0,424.0,443.0,PP_RS26810,ptsP,phosphoenolpyruvate--protein phosphotransferase,CDS,2280
PP_5146,72.0,217.0,178.0,PP_RS26815,,RNA pyrophosphohydrolase,CDS,480
PP_5147,12.0,54.0,34.0,PP_RS26820,,HAD family phosphatase,CDS,657
PP_5148,20.0,36.0,29.0,PP_RS26825,,DUF2269 domain-containing protein,CDS,426
PP_5149,29.0,111.0,115.0,PP_RS26830,ilvA,"threonine ammonia-lyase, biosynthetic",CDS,1515
PP_5150,24.0,54.0,39.0,PP_RS26835,rpiA,ribose-5-phosphate isomerase RpiA,CDS,675
PP_5151,23.0,33.0,21.0,PP_RS26840,,SdiA-regulated domain-containing protein,CDS,903
PP_0507,2.0,19.0,17.0,PP_RS02690,,ABC transporter ATP-binding protein,CDS,711
PP_5152,12.0,18.0,43.0,PP_RS26845,,SdiA-regulated domain-containing protein,CDS,921
PP_5153,64.0,194.0,239.0,PP_RS26850,,fumarylacetoacetate hydrolase family protein,CDS,666
PP_5154,116.0,218.0,195.0,PP_RS26855,,FAD-binding oxidoreductase,CDS,1398
PP_5155,85.0,462.0,509.0,PP_RS26860,serA,phosphoglycerate dehydrogenase,CDS,1230
PP_5156,38.0,85.0,64.0,PP_RS26865,,DUF4399 domain-containing protein,CDS,477
PP_5157,21.0,42.0,45.0,PP_RS26870,,transporter substrate-binding domain-containing protein,CDS,489
PP_5158,7.0,11.0,4.0,PP_RS26875,,DUF523 domain-containing protein,CDS,504
PP_5159,6.0,11.0,7.0,PP_RS26880,,2OG-Fe(II) oxygenase,CDS,633
PP_5160,12.0,51.0,36.0,PP_RS26885,,DUF2059 domain-containing protein,CDS,753
PP_5161,12.0,33.0,14.0,PP_RS26890,,alpha/beta hydrolase,CDS,927
PP_0508,28.0,31.0,44.0,PP_RS02695,,DUF2796 domain-containing protein,CDS,582
PP_5162,4.0,28.0,12.0,PP_RS26895,,DUF6436 domain-containing protein,CDS,570
PP_5163,30.0,75.0,70.0,PP_RS26900,,sugar O-acetyltransferase,CDS,567
PP_5164,52.0,91.0,111.0,PP_RS26905,,penicillin acylase family protein,CDS,2367
PP_5165,37.0,53.0,50.0,PP_RS26910,,MetQ/NlpA family ABC transporter substrate-binding protein,CDS,786
PP_5166,8.0,6.0,0.0,PP_RS26915,,sigma 54-interacting transcriptional regulator,CDS,831
PP_5167,12.0,93.0,92.0,PP_RS26920,,alpha/beta hydrolase,CDS,582
PP_5168,42.0,176.0,168.0,PP_RS26925,,sulfate/molybdate ABC transporter ATP-binding protein,CDS,990
PP_5169,32.0,81.0,45.0,PP_RS26930,cysW,sulfate ABC transporter permease subunit CysW,CDS,873
PP_5170,19.0,17.0,18.0,PP_RS26935,cysT,sulfate ABC transporter permease subunit CysT,CDS,819
PP_5171,67.0,163.0,120.0,PP_RS26940,,sulfate ABC transporter substrate-binding protein,CDS,1008
PP_0509,18.0,50.0,26.0,PP_RS02700,,hypothetical protein,CDS,345
PP_5172,1.0,11.0,1.0,PP_RS26945,oscA,sulfur starvation response protein OscA,CDS,183
PP_5173,77.0,138.0,130.0,PP_RS26950,,efflux RND transporter permease subunit,CDS,3054
PP_5174,27.0,46.0,55.0,PP_RS26955,,efflux RND transporter periplasmic adaptor subunit,CDS,1068
PP_5175,23.0,33.0,30.0,PP_RS26960,,efflux RND transporter periplasmic adaptor subunit,CDS,1089
PP_5176,13.0,18.0,6.0,PP_RS26965,,transposase,CDS,455
PP_5177,32.0,61.0,83.0,PP_RS26970,,ABC transporter permease subunit,CDS,894
PP_5178,61.0,120.0,128.0,PP_RS26975,,ABC transporter permease subunit,CDS,921
PP_5179,43.0,107.0,97.0,PP_RS26980,potA,polyamine ABC transporter ATP-binding protein,CDS,1143
PP_5180,80.0,74.0,136.0,PP_RS26985,,polyamine ABC transporter substrate-binding protein,CDS,1095
PP_5181,208.0,382.0,444.0,PP_RS26990,,polyamine ABC transporter substrate-binding protein,CDS,1098
PP_0510,42.0,185.0,242.0,PP_RS02705,trxA,thioredoxin,CDS,873
PP_5182,66.0,139.0,161.0,PP_RS26995,,aspartate aminotransferase family protein,CDS,1362
PP_5183,66.0,191.0,224.0,PP_RS27000,,glutamine synthetase family protein,CDS,1359
PP_5184,192.0,547.0,688.0,PP_RS27010,,glutamine synthetase family protein,CDS,1377
PP_5185,17.0,66.0,53.0,PP_RS27015,argA,amino-acid N-acetyltransferase,CDS,1299
PP_5186,20.0,98.0,67.0,PP_RS27020,argE,acetylornithine deacetylase,CDS,1143
PP_5187,51.0,145.0,137.0,PP_RS27025,,inorganic triphosphatase,CDS,1368
PP_5188,12.0,13.0,24.0,PP_RS27030,,Lrp/AsnC family transcriptional regulator,CDS,471
PP_5189,18.0,24.0,36.0,PP_RS27035,,hypothetical protein,CDS,306
PP_5190,19.0,14.0,16.0,PP_RS27040,,GspE/PulE family protein,CDS,1674
PP_0511,12.0,22.0,16.0,PP_RS02710,,methyltransferase,CDS,657
PP_5191,3.0,8.0,16.0,PP_RS27045,,DUF2388 domain-containing protein,CDS,315
PP_5192,108.0,195.0,283.0,PP_RS27050,gcvP,aminomethyl-transferring glycine dehydrogenase,CDS,2874
PP_5193,5.0,55.0,65.0,PP_RS27055,gcvH,glycine cleavage system protein GcvH,CDS,384
PP_5194,50.0,113.0,73.0,PP_RS27060,gcvT,glycine cleavage system aminomethyltransferase GcvT,CDS,1083
PP_5195,12.0,27.0,10.0,PP_RS27065,,iron ABC transporter permease,CDS,1623
PP_5196,32.0,42.0,58.0,PP_RS27070,,extracellular solute-binding protein,CDS,1002
PP_5197,17.0,58.0,48.0,PP_RS27075,,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",CDS,1218
PP_5198,2.0,20.0,10.0,PP_RS27080,,DUF4442 domain-containing protein,CDS,483
PP_5199,15.0,130.0,138.0,PP_RS27085,ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase,CDS,1200
PP_5200,29.0,125.0,176.0,PP_RS27090,pepP,Xaa-Pro aminopeptidase,CDS,1335
PP_0512,0.0,19.0,16.0,PP_RS02715,,YbaY family lipoprotein,CDS,447
PP_5201,13.0,51.0,105.0,PP_RS27095,,YecA family protein,CDS,555
PP_5721,21.0,47.0,45.0,PP_RS27100,,TIGR02449 family protein,CDS,183
PP_5202,20.0,40.0,65.0,PP_RS27105,,cell division protein ZapA,CDS,321
PP_mr61,7.0,387.0,144.0,PP_RS27110,ssrS,6S RNA,ncRNA,180
PP_5203,12.0,37.0,37.0,PP_RS27115,,5-formyltetrahydrofolate cyclo-ligase,CDS,609
PP_5205,14.0,29.0,28.0,PP_RS27120,,EVE domain-containing protein,CDS,450
PP_5206,163.0,890.0,841.0,PP_RS27125,,HlyD family secretion protein,CDS,960
PP_5207,90.0,540.0,659.0,PP_RS27130,rbbA,ribosome-associated ATPase/putative transporter RbbA,CDS,2721
PP_5208,28.0,129.0,104.0,PP_RS27135,,ABC transporter permease,CDS,1113
PP_0513,13.0,70.0,65.0,PP_RS02720,nrdR,transcriptional regulator NrdR,CDS,465
PP_5722,31.0,87.0,78.0,PP_RS27140,,type II toxin-antitoxin system PemK/MazF family toxin,CDS,435
PP_5209,19.0,53.0,36.0,PP_RS27145,,flagellar basal body-associated protein FliL,CDS,405
PP_5210,20.0,39.0,27.0,PP_RS27150,,NADPH:quinone oxidoreductase family protein,CDS,978
PP_5211,28.0,59.0,77.0,PP_RS27155,,gamma-glutamylcyclotransferase,CDS,651
PP_5212,17.0,55.0,72.0,PP_RS27160,,"CDP-6-deoxy-delta-3,4-glucoseen reductase",CDS,969
PP_5213,91.0,209.0,248.0,PP_RS27165,ubiD,4-hydroxy-3-polyprenylbenzoate decarboxylase,CDS,1467
PP_5214,268.0,648.0,746.0,PP_RS27170,rho,transcription termination factor Rho,CDS,1260
PP_5215,159.0,353.0,532.0,PP_RS27175,trxA,thioredoxin TrxA,CDS,330
PP_5216,147.0,461.0,458.0,PP_RS27180,ppx,exopolyphosphatase,CDS,1503
PP_5217,85.0,260.0,288.0,PP_RS27185,ppk1,polyphosphate kinase 1,CDS,2244
PP_0514,16.0,26.0,37.0,PP_RS02725,ribD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,CDS,1131
PP_5218,18.0,62.0,60.0,PP_RS27190,,DedA family protein,CDS,645
PP_5220,35.0,104.0,104.0,PP_RS27200,elbB,isoprenoid biosynthesis glyoxalase ElbB,CDS,660
PP_5221,4.0,28.0,28.0,PP_RS27205,,YaiI/YqxD family protein,CDS,453
PP_5222,38.0,50.0,53.0,PP_RS27210,,class I adenylate cyclase,CDS,2856
PP_5223,9.0,47.0,23.0,PP_RS27215,rnk,nucleoside diphosphate kinase regulator,CDS,411
PP_5224,6.0,0.0,7.0,PP_RS27220,,DUF1289 domain-containing protein,CDS,225
PP_5225,19.0,33.0,53.0,PP_RS27225,cyaY,iron donor protein CyaY,CDS,333
PP_5226,21.0,69.0,68.0,PP_RS27230,,lipoprotein,CDS,219
PP_5227,36.0,134.0,119.0,PP_RS27235,lysA,diaminopimelate decarboxylase,CDS,1248
PP_0515,39.0,129.0,158.0,PP_RS02730,,riboflavin synthase,CDS,666
PP_5228,20.0,65.0,53.0,PP_RS27240,dapF,diaminopimelate epimerase,CDS,831
PP_5229,10.0,45.0,40.0,PP_RS27245,,DUF484 family protein,CDS,711
PP_5230,13.0,69.0,31.0,PP_RS27250,xerC,tyrosine recombinase XerC,CDS,900
PP_5231,4.0,47.0,26.0,PP_RS27255,,HAD family hydrolase,CDS,696
PP_5232,312.0,363.0,389.0,PP_RS27260,sutA,transcriptional regulator SutA,CDS,330
PP_5233,29.0,70.0,71.0,PP_RS27265,,ammonium transporter,CDS,1332
PP_5234,139.0,433.0,410.0,PP_RS27270,glnK,P-II family nitrogen regulator,CDS,339
PP_5235,19.0,26.0,53.0,PP_RS27275,,accessory factor UbiK family protein,CDS,267
PP_5724,13.0,10.0,19.0,PP_RS27280,,gamma-glutamylcyclotransferase family protein,CDS,354
PP_5236,22.0,38.0,50.0,PP_RS27285,,DUF4034 domain-containing protein,CDS,2076
PP_0052,68.0,191.0,243.0,PP_RS00270,,MBL fold metallo-hydrolase,CDS,885
PP_0516,67.0,251.0,210.0,PP_RS02735,ribBA,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",CDS,1092
PP_5238,21.0,19.0,7.0,PP_RS27295,,type VI secretion system tube protein Hcp,CDS,489
PP_5726,56.0,54.0,32.0,PP_RS27300,,hypothetical protein,CDS,977
PP_5727,3.0,10.0,1.0,PP_RS27305,,bacteriocin,CDS,276
PP_5239,21.0,23.0,40.0,PP_RS27310,,YifB family Mg chelatase-like AAA ATPase,CDS,1491
PP_5240,7.0,0.0,0.0,PP_RS27315,,response regulator transcription factor,CDS,369
PP_5241,33.0,21.0,19.0,PP_RS27320,,response regulator,CDS,993
PP_5242,65.0,59.0,60.0,PP_RS27325,,ATP-binding sensor histidine kinase,CDS,5049
PP_5243,11.0,14.0,14.0,PP_RS27330,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,627
PP_5244,0.0,4.0,6.0,PP_RS27335,,AraC family transcriptional regulator,CDS,363
PP_0517,6.0,87.0,67.0,PP_RS02740,ribE,"6,7-dimethyl-8-ribityllumazine synthase",CDS,477
PP_5245,2.0,30.0,10.0,PP_RS27340,,GlxA family transcriptional regulator,CDS,987
PP_5246,17.0,36.0,14.0,PP_RS27345,,monovalent cation:proton antiporter-2 (CPA2) family protein,CDS,1788
PP_5247,14.0,22.0,18.0,PP_RS27350,,hypothetical protein,CDS,294
PP_5248,20.0,17.0,14.0,PP_RS27355,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,630
PP_5249,16.0,15.0,16.0,PP_RS27360,,LysR substrate-binding domain-containing protein,CDS,912
PP_5250,19.0,22.0,5.0,PP_RS27365,,OprD family porin,CDS,1263
PP_5251,15.0,18.0,8.0,PP_RS27370,,MFS transporter,CDS,1599
PP_5252,55.0,37.0,46.0,PP_RS27375,,amidohydrolase,CDS,1983
PP_5253,10.0,18.0,9.0,PP_RS27380,,alpha/beta fold hydrolase,CDS,819
PP_5254,1.0,5.0,4.0,PP_RS27385,,hypothetical protein,CDS,309
PP_0518,15.0,65.0,73.0,PP_RS02745,nusB,transcription antitermination factor NusB,CDS,501
PP_5255,24.0,21.0,13.0,PP_RS27390,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,630
PP_5256,20.0,19.0,23.0,PP_RS27395,,mechanosensitive ion channel family protein,CDS,1428
PP_5257,20.0,27.0,40.0,PP_RS27400,,FAD-binding oxidoreductase,CDS,1287
PP_5258,20.0,19.0,17.0,PP_RS27405,,aldehyde dehydrogenase family protein,CDS,1491
PP_5259,2.0,16.0,11.0,PP_RS27410,,LysR family transcriptional regulator,CDS,891
PP_5260,12.0,23.0,30.0,PP_RS27415,,VOC family protein,CDS,1395
PP_5261,13.0,33.0,46.0,PP_RS27420,,LysR substrate-binding domain-containing protein,CDS,927
PP_5262,21.0,31.0,26.0,PP_RS27425,,NorM family multidrug efflux MATE transporter,CDS,1389
PP_5263,26.0,47.0,28.0,PP_RS27430,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,1668
PP_5264,80.0,147.0,132.0,PP_RS27435,rep,DNA helicase Rep,CDS,2010
PP_0519,16.0,31.0,28.0,PP_RS02750,thiL,thiamine-phosphate kinase,CDS,969
PP_5265,25.0,37.0,26.0,PP_RS27440,,xanthine phosphoribosyltransferase,CDS,573
PP_5266,29.0,26.0,31.0,PP_RS27445,,acetyl-CoA hydrolase/transferase C-terminal domain-containing protein,CDS,1860
PP_5728,44.0,27.0,36.0,PP_RS27450,,RHS repeat-associated core domain-containing protein,CDS,762
PP_5267,88.0,417.0,456.0,PP_RS27455,,cytochrome c5 family protein,CDS,405
PP_5268,26.0,80.0,59.0,PP_RS27460,,cupin domain-containing protein,CDS,549
PP_5269,8.0,28.0,42.0,PP_RS27465,alr,alanine racemase,CDS,1074
PP_5270,28.0,153.0,117.0,PP_RS27470,dadA,D-amino acid dehydrogenase,CDS,1305
PP_5271,33.0,62.0,78.0,PP_RS27475,,Lrp/AsnC ligand binding domain-containing protein,CDS,489
PP_5272,4.0,41.0,19.0,PP_RS27480,,YkgJ family cysteine cluster protein,CDS,354
PP_5273,30.0,53.0,60.0,PP_RS27485,,FAD-binding oxidoreductase,CDS,1293
PP_0520,24.0,67.0,43.0,PP_RS02755,,phosphatidylglycerophosphatase A,CDS,504
PP_5274,1.0,6.0,3.0,PP_RS27490,,DUF1127 domain-containing protein,CDS,231
PP_5275,8.0,35.0,20.0,PP_RS27495,,PLP-dependent aminotransferase family protein,CDS,1431
PP_5276,13.0,26.0,14.0,PP_RS27500,,phospholipase D family protein,CDS,1554
PP_5277,6.0,10.0,7.0,PP_RS27505,,MFS transporter,CDS,1140
PP_5278,70.0,367.0,418.0,PP_RS27510,,aldehyde dehydrogenase,CDS,1494
PP_5279,34.0,83.0,91.0,PP_RS27515,,cupin domain-containing protein,CDS,360
PP_5729,1.0,9.0,9.0,PP_RS27520,,hypothetical protein,CDS,204
PP_5281,38.0,83.0,78.0,PP_RS27525,rpmG,50S ribosomal protein L33,CDS,156
PP_5282,154.0,245.0,228.0,PP_RS27530,rpmB,50S ribosomal protein L28,CDS,237
PP_5283,23.0,118.0,94.0,PP_RS27535,,ABC transporter substrate-binding protein,CDS,1590
PP_0521,30.0,68.0,81.0,PP_RS02760,,ABC transporter substrate-binding protein,CDS,744
PP_5284,50.0,47.0,48.0,PP_RS27540,radC,DNA repair protein RadC,CDS,681
PP_5285,45.0,88.0,124.0,PP_RS27545,coaBC,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,CDS,1212
PP_5286,12.0,37.0,31.0,PP_RS27550,dut,dUTP diphosphatase,CDS,456
PP_5288,60.0,129.0,124.0,PP_RS27555,,phosphomannomutase/phosphoglucomutase,CDS,1401
PP_5289,25.0,69.0,80.0,PP_RS27560,argB,acetylglutamate kinase,CDS,906
PP_5290,42.0,78.0,66.0,PP_RS27565,,IS110-like element ISPpu10 family transposase,CDS,966
PP_5291,13.0,53.0,62.0,PP_RS27570,pyrE,orotate phosphoribosyltransferase,CDS,642
PP_5292,85.0,330.0,371.0,PP_RS27575,,exodeoxyribonuclease III,CDS,780
PP_5293,49.0,80.0,84.0,PP_RS27580,,DUF4870 domain-containing protein,CDS,369
PP_5294,33.0,169.0,118.0,PP_RS27585,rph,ribonuclease PH,CDS,723
PP_0522,6.0,95.0,73.0,PP_RS02765,ribA,GTP cyclohydrolase II,CDS,618
PP_5295,25.0,53.0,53.0,PP_RS27590,,YicC/YloC family endoribonuclease,CDS,864
PP_5296,37.0,25.0,29.0,PP_RS27595,gmk,guanylate kinase,CDS,621
PP_5297,34.0,51.0,25.0,PP_RS27600,,APC family permease,CDS,1542
PP_5298,7.0,14.0,14.0,PP_RS27605,,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein,CDS,768
PP_5299,14.0,18.0,18.0,PP_RS27610,,glutamine synthetase family protein,CDS,1383
PP_5300,15.0,71.0,43.0,PP_RS27615,,LysR family transcriptional regulator,CDS,873
PP_5301,113.0,370.0,381.0,PP_RS27620,rpoZ,DNA-directed RNA polymerase subunit omega,CDS,264
PP_5302,133.0,445.0,500.0,PP_RS27625,spoT,"bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",CDS,2109
PP_5303,71.0,211.0,199.0,PP_RS27630,,RidA family protein,CDS,381
PP_5304,28.0,64.0,46.0,PP_RS27635,,lipoprotein,CDS,732
PP_0523,12.0,11.0,10.0,PP_RS02770,,hypothetical protein,CDS,420
PP_5305,22.0,32.0,31.0,PP_RS27640,,SDR family oxidoreductase,CDS,858
PP_5306,28.0,57.0,42.0,PP_RS27645,exbB,tonB-system energizer ExbB,CDS,963
PP_5307,8.0,22.0,4.0,PP_RS27650,exbD,TonB system transport protein ExbD,CDS,429
PP_5308,13.0,17.0,15.0,PP_RS27655,,energy transducer TonB,CDS,732
PP_5309,64.0,152.0,134.0,PP_RS27660,,hydrogen peroxide-inducible genes activator,CDS,927
PP_5310,38.0,132.0,150.0,PP_RS27665,recG,ATP-dependent DNA helicase RecG,CDS,2079
PP_5311,49.0,180.0,192.0,PP_RS27670,,aminoacyl-tRNA deacylase and HDOD domain-containing protein,CDS,1404
PP_5312,7.0,10.0,17.0,PP_RS27675,,SCP2 sterol-binding domain-containing protein,CDS,375
PP_5313,6.0,18.0,16.0,PP_RS27680,,HU family DNA-binding protein,CDS,300
PP_5314,36.0,66.0,37.0,PP_RS27685,,NAD(P)/FAD-dependent oxidoreductase,CDS,1149
PP_0524,4.0,16.0,8.0,PP_RS02775,,cobalamin-binding protein,CDS,813
PP_5315,10.0,21.0,19.0,PP_RS27690,,rubredoxin,CDS,168
PP_5317,8.0,30.0,15.0,PP_RS27695,,chorismate lyase,CDS,558
PP_5318,25.0,30.0,25.0,PP_RS27700,ubiA,4-hydroxybenzoate octaprenyltransferase,CDS,891
PP_5319,261.0,224.0,282.0,PP_RS27705,,hypothetical protein,CDS,372
PP_5320,39.0,37.0,34.0,PP_RS27710,phoB,phosphate regulon transcriptional regulator PhoB,CDS,690
PP_5321,27.0,17.0,22.0,PP_RS27715,phoR,phosphate regulon sensor histidine kinase PhoR,CDS,1308
PP_5322,31.0,49.0,61.0,PP_RS27720,,hemolysin family protein,CDS,1341
PP_5323,15.0,38.0,18.0,PP_RS27725,,peptidoglycan DD-metalloendopeptidase family protein,CDS,897
PP_5324,63.0,176.0,160.0,PP_RS27730,,response regulator,CDS,891
PP_5325,10.0,26.0,28.0,PP_RS27735,phoU,phosphate signaling complex protein PhoU,CDS,771
PP_0525,70.0,118.0,129.0,PP_RS02780,,TonB-dependent receptor domain-containing protein,CDS,1842
PP_5326,24.0,30.0,25.0,PP_RS27740,pstB,phosphate ABC transporter ATP-binding protein PstB,CDS,834
PP_5327,36.0,26.0,31.0,PP_RS27745,pstA,phosphate ABC transporter permease PstA,CDS,1617
PP_5328,49.0,30.0,30.0,PP_RS27750,,ABC transporter permease subunit,CDS,2289
PP_5329,36.0,52.0,36.0,PP_RS27755,,phosphate ABC transporter substrate-binding protein PstS,CDS,999
PP_5330,35.0,18.0,24.0,PP_RS27760,,MFS transporter,CDS,1290
PP_5331,21.0,64.0,42.0,PP_RS27765,,acyl-CoA thioesterase,CDS,399
