,PPutida_1,PPutida_2,PPutida_4,locus_tag,name,description,type,length
PP_4727,109940,125848,59098,PP_RS24655,dnaK,molecular chaperone DnaK,CDS,1926
PP_0465,41466,49464,18148,PP_RS02470,rplX,50S ribosomal protein L24,CDS,315
PP_4728,4985,4267,2827,PP_RS24660,grpE,nucleotide exchange factor GrpE,CDS,558
PP_4729,8603,10723,3662,PP_RS24665,recN,DNA repair protein RecN,CDS,1674
PP_4730,6004,6037,2519,PP_RS24670,fur,ferric iron uptake transcriptional regulator,CDS,405
PP_4731,15382,16756,6723,PP_RS24675,bamE,outer membrane protein assembly factor BamE,CDS,537
PP_4732,2795,2740,1173,PP_RS24680,,type II toxin-antitoxin system RatA family toxin,CDS,435
PP_4733,6758,5324,3274,PP_RS24685,smpB,SsrA-binding protein SmpB,CDS,483
PP_4734,2873,3079,1731,PP_RS24690,,FCD domain-containing protein,CDS,768
PP_4735,12303,15710,6272,PP_RS24695,,lactate permease LctP family transporter,CDS,1671
PP_4736,5460,5084,3081,PP_RS24700,lldD,FMN-dependent L-lactate dehydrogenase LldD,CDS,1146
PP_4737,5373,4649,3639,PP_RS24705,,FAD-binding and (Fe-S)-binding domain-containing protein,CDS,2811
PP_0466,106280,104849,48754,PP_RS02475,rplE,50S ribosomal protein L5,CDS,540
PP_4738,223,299,98,PP_RS24710,,hypothetical protein,CDS,291
PP_4739,644,770,354,PP_RS24720,,hypothetical protein,CDS,243
PP_5707,713,794,342,PP_RS24725,,DUF3077 domain-containing protein,CDS,264
PP_5708,286,278,223,PP_RS28730,,DUF6998 domain-containing protein,CDS,198
PP_5709,1739,1849,617,PP_RS28735,,DUF6998 domain-containing protein,CDS,252
PP_5710,6548,7140,2876,PP_RS24735,,hypothetical protein,CDS,582
PP_4740,8688,9717,3643,PP_RS24740,,EcoAI/FtnUII family type I restriction enzme subunit R,CDS,2364
PP_4741,6904,6934,2750,PP_RS24745,,class I SAM-dependent DNA methyltransferase,CDS,1470
PP_4742,2599,2514,1029,PP_RS24750,,restriction endonuclease subunit S,CDS,1731
PP_0467,34174,34680,11786,PP_RS02480,rpsN,30S ribosomal protein S14,CDS,306
PP_5711,1096,1365,446,PP_RS28465,,AAA family ATPase,CDS,429
PP_4743,1688,2937,799,PP_RS24755,,AAA family ATPase,CDS,1437
PP_4745,4637,4884,2672,PP_RS24765,,IS66-like element ISPpu15 family transposase,CDS,1533
PP_4746,175,178,99,PP_RS24770,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,360
PP_4748,954,938,413,PP_RS24780,,ABC transporter substrate-binding protein,CDS,834
PP_4749,342,400,147,PP_RS24785,,amino acid ABC transporter permease,CDS,660
PP_4750,801,1055,225,PP_RS24790,,amino acid ABC transporter permease,CDS,642
PP_4751,469,425,207,PP_RS24795,,amino acid ABC transporter ATP-binding protein,CDS,810
PP_0005,3984,3792,2284,PP_RS00025,mnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,CDS,1371
PP_5423,2742,3867,1006,PP_RS00245,,hypothetical protein,CDS,528
PP_0468,134453,144137,59857,PP_RS02485,rpsH,30S ribosomal protein S8,CDS,393
PP_4752,735,863,291,PP_RS24800,,Xaa-Pro peptidase family protein,CDS,1308
PP_4753,4417,5398,2088,PP_RS24805,,NADH:flavin oxidoreductase,CDS,2037
PP_4754,893,1319,518,PP_RS24810,,TetR/AcrR family transcriptional regulator,CDS,648
PP_4755,550,516,299,PP_RS24815,,TonB-dependent siderophore receptor,CDS,2394
PP_4756,663,761,449,PP_RS24820,,amino acid permease,CDS,1392
PP_4757,299,239,110,PP_RS24825,gudD,glucarate dehydratase,CDS,1347
PP_4758,752,863,408,PP_RS24830,,MFS transporter,CDS,1353
PP_4759,412,362,191,PP_RS24835,,FadR/GntR family transcriptional regulator,CDS,702
PP_4760,4137,3672,1656,PP_RS24840,,NAD(P)-dependent alcohol dehydrogenase,CDS,1011
PP_4761,1376,1243,876,PP_RS24845,,HAD family hydrolase,CDS,591
PP_0469,85788,94051,43093,PP_RS02490,rplF,50S ribosomal protein L6,CDS,534
PP_4762,9157,10213,4580,PP_RS24850,tesB,acyl-CoA thioesterase II,CDS,870
PP_4763,505,547,261,PP_RS24855,,GNAT family N-acetyltransferase,CDS,570
PP_5712,203,167,99,PP_RS24860,,histidine phosphatase family protein,CDS,687
PP_4764,1164,1359,534,PP_RS24865,,histone deacetylase,CDS,915
PP_4765,3045,3322,1557,PP_RS24870,,TIGR03862 family flavoprotein,CDS,1239
PP_4766,4125,4888,1564,PP_RS24875,,DEAD/DEAH box helicase,CDS,1332
PP_4767,2624,2811,1288,PP_RS24880,yedA,drug/metabolite exporter YedA,CDS,921
PP_4768,1609,1780,704,PP_RS24885,,PolC-type DNA polymerase III,CDS,612
PP_4769,1708,2263,665,PP_RS24890,,NYN domain-containing protein,CDS,480
PP_4770,1696,2034,794,PP_RS24895,,DUF2076 domain-containing protein,CDS,759
PP_0470,65448,72566,38873,PP_RS02495,rplR,50S ribosomal protein L18,CDS,351
PP_4771,1417,1546,732,PP_RS24900,,YciC family protein,CDS,657
PP_5713,846,988,488,PP_RS24905,,hypothetical protein,CDS,519
PP_4772,2934,2733,1443,PP_RS24910,hrpB,ATP-dependent helicase HrpB,CDS,2529
PP_4773,3205,3471,1235,PP_RS24915,,hypothetical protein,CDS,420
PP_4774,2262,2798,984,PP_RS24920,,cation diffusion facilitator family transporter,CDS,873
PP_4775,805,692,292,PP_RS24925,,DUF6515 family protein,CDS,837
PP_4776,1195,1109,642,PP_RS24930,,Lrp/AsnC family transcriptional regulator,CDS,477
PP_4777,1534,1453,842,PP_RS24935,,DUF2788 domain-containing protein,CDS,204
PP_4778,1707,1674,962,PP_RS24940,,pseudouridine synthase,CDS,633
PP_4779,7601,7138,3627,PP_RS24945,amn,AMP nucleosidase,CDS,1464
PP_0471,34285,26615,15912,PP_RS02500,rpsE,30S ribosomal protein S5,CDS,501
PP_4780,1076,975,687,PP_RS24950,,acyl-CoA dehydrogenase family protein,CDS,1653
PP_4781,2898,3352,1293,PP_RS24955,,hybrid sensor histidine kinase/response regulator,CDS,1989
PP_4782,14893,19898,6445,PP_RS24960,,hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,CDS,798
PP_4783,6405,7021,2897,PP_RS24965,thiE,thiamine phosphate synthase,CDS,624
PP_4784,16275,15242,7487,PP_RS24970,hemL,"glutamate-1-semialdehyde 2,1-aminomutase",CDS,1284
PP_4785,3478,3060,1578,PP_RS24975,,tetratricopeptide repeat protein,CDS,546
PP_4786,2642,2922,1068,PP_RS24980,,DUF1820 family protein,CDS,327
PP_4787,16063,18805,6876,PP_RS24985,,PhoH family protein,CDS,999
PP_4788,4449,4633,1533,PP_RS24990,ybeY,rRNA maturation RNase YbeY,CDS,474
PP_4789,10056,10178,4789,PP_RS24995,,HlyC/CorC family transporter,CDS,840
PP_0472,26503,24509,11943,PP_RS02505,rpmD,50S ribosomal protein L30,CDS,177
PP_4790,5728,4865,2973,PP_RS25000,lnt,apolipoprotein N-acyltransferase,CDS,1518
PP_4791,969,960,349,PP_RS25005,,IS110-like element ISPpu9 family transposase,CDS,1329
PP_4792,313,280,179,PP_RS25010,,YdcF family protein,CDS,762
PP_4793,2640,4439,3292,PP_RS25015,,hypothetical protein,CDS,315
PP_4794,34644,36064,15614,PP_RS25020,leuS,leucine--tRNA ligase,CDS,2607
PP_4795,2943,2043,1841,PP_RS25025,,LPS assembly lipoprotein LptE,CDS,606
PP_4796,613,577,301,PP_RS25030,holA,DNA polymerase III subunit delta,CDS,1038
PP_4797,597,521,191,PP_RS25035,arfA,alternative ribosome rescue factor ArfA,CDS,165
PP_4798,5861,5723,2598,PP_RS25040,,lytic murein transglycosylase,CDS,1317
PP_4799,929,978,559,PP_RS25045,,LD-carboxypeptidase,CDS,939
PP_0473,37749,31821,18324,PP_RS02510,rplO,50S ribosomal protein L15,CDS,435
PP_4800,13610,12374,5733,PP_RS25050,lipA,lipoyl synthase,CDS,1017
PP_4801,7025,6349,3629,PP_RS25055,lipB,lipoyl(octanoyl) transferase LipB,CDS,648
PP_4802,4588,4019,1432,PP_RS25060,,DUF493 domain-containing protein,CDS,276
PP_4803,16576,15285,7685,PP_RS25065,,D-alanyl-D-alanine carboxypeptidase family protein,CDS,1161
PP_4804,6328,6874,2571,PP_RS25070,,septal ring lytic transglycosylase RlpA family protein,CDS,1002
PP_4805,2629,4479,1114,PP_RS25075,mltB,lytic murein transglycosylase B,CDS,1011
PP_4806,791,803,420,PP_RS25080,rodA,rod shape-determining protein RodA,CDS,1104
PP_4807,9306,8234,4031,PP_RS25085,mrdA,penicillin-binding protein 2,CDS,1890
PP_4808,2392,1604,1746,PP_RS25090,rlmH,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,CDS,468
PP_4809,6952,5218,3257,PP_RS25095,rsfS,ribosome silencing factor,CDS,420
PP_0474,129497,118774,66543,PP_RS02515,secY,preprotein translocase subunit SecY,CDS,1332
PP_4810,13696,23576,5357,PP_RS25100,nadD,nicotinate-nucleotide adenylyltransferase,CDS,693
PP_4811,33031,34933,15548,PP_RS25105,,glutamate-5-semialdehyde dehydrogenase,CDS,1272
PP_4812,1612,1672,807,PP_RS25110,,DNA-3-methyladenine glycosylase,CDS,669
PP_4813,2719,2819,1175,PP_RS25115,,bifunctional DedA family/phosphatase PAP2 family protein,CDS,1317
PP_4814,4612,6160,2638,PP_RS25120,,LON peptidase substrate-binding domain-containing protein,CDS,591
PP_4815,2235,2216,1254,PP_RS25125,,LrgB family protein,CDS,717
PP_4816,1021,1006,762,PP_RS25130,,CidA/LrgA family protein,CDS,363
PP_4817,3665,5207,1637,PP_RS25135,,MaoC family dehydratase,CDS,456
PP_4818,10387,9560,5341,PP_RS25140,prmA,50S ribosomal protein L11 methyltransferase,CDS,879
PP_4819,5664,5973,3246,PP_RS25145,,DUF3426 domain-containing protein,CDS,1356
PP_0475,8336,5964,6194,PP_RS02520,rpmJ,50S ribosomal protein L36,CDS,117
PP_4820,7276,6682,3926,PP_RS25150,dusB,tRNA dihydrouridine synthase DusB,CDS,1014
PP_4821,8015,7161,3936,PP_RS25155,fis,DNA-binding transcriptional regulator Fis,CDS,321
PP_4822,18521,16347,9043,PP_RS25160,purH,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,CDS,1608
PP_4823,12267,11297,5685,PP_RS25165,purD,phosphoribosylamine--glycine ligase,CDS,1296
PP_4824,4518,5407,3211,PP_RS25170,,hybrid sensor histidine kinase/response regulator,CDS,2772
PP_4825,762,872,569,PP_RS25175,,MarC family protein,CDS,597
PP_5714,845,720,298,PP_RS25180,,hypothetical protein,CDS,657
PP_5715,284,447,184,PP_RS25185,,hypothetical protein,CDS,690
PP_5716,398,487,186,PP_RS25190,,hypothetical protein,CDS,684
PP_4826,1294,1074,738,PP_RS25195,cobJ,precorrin-3B C(17)-methyltransferase,CDS,1698
PP_0476,58275,55878,18938,PP_RS02525,rpsM,30S ribosomal protein S13,CDS,357
PP_4827,1293,998,750,PP_RS25200,,precorrin-2 C(20)-methyltransferase,CDS,732
PP_4828,1474,1308,621,PP_RS25205,,precorrin-8X methylmutase,CDS,627
PP_4829,2647,2616,1255,PP_RS25210,cobG,precorrin-3B synthase,CDS,1332
PP_4830,2353,2240,1555,PP_RS25215,,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,CDS,1212
PP_4831,1364,958,728,PP_RS25220,,cobalt-precorrin-5B (C(1))-methyltransferase,CDS,1095
PP_4832,633,608,431,PP_RS25225,,cobalt-precorrin-6A reductase,CDS,720
PP_4833,1532,1591,719,PP_RS25230,,NfeD family protein,CDS,438
PP_4834,1799,2480,1064,PP_RS25235,,SPFH domain-containing protein,CDS,855
PP_4835,3547,4817,2047,PP_RS25240,,DUF2946 domain-containing protein,CDS,390
PP_4836,1255,1236,564,PP_RS25245,,copper chaperone PCu(A)C,CDS,486
PP_0477,81582,79559,33571,PP_RS02530,rpsK,30S ribosomal protein S11,CDS,390
PP_4837,598,837,279,PP_RS25250,,DUF2946 domain-containing protein,CDS,432
PP_4838,595,500,274,PP_RS25255,,TonB-dependent copper receptor,CDS,2067
PP_4839,274,243,185,PP_RS25260,,PepSY domain-containing protein,CDS,1368
PP_4840,4908,6197,2801,PP_RS25265,cycA,D-serine/D-alanine/glycine transporter,CDS,1407
PP_4841,923,1440,1043,PP_RS25270,urtA,urea ABC transporter substrate-binding protein,CDS,1266
PP_4842,163,222,152,PP_RS25275,urtB,urea ABC transporter permease subunit UrtB,CDS,1488
PP_4843,146,225,205,PP_RS25280,urtC,urea ABC transporter permease subunit UrtC,CDS,1080
PP_4844,128,125,114,PP_RS25285,urtD,urea ABC transporter ATP-binding protein UrtD,CDS,858
PP_4845,503,450,221,PP_RS25290,urtE,urea ABC transporter ATP-binding subunit UrtE,CDS,699
PP_4846,973,1166,478,PP_RS25295,,GNAT family N-acetyltransferase,CDS,516
PP_0049,2530,3040,1352,PP_RS00250,,hypothetical protein,CDS,1398
PP_0478,200182,195336,80033,PP_RS02535,rpsD,30S ribosomal protein S4,CDS,621
PP_4847,6000,8192,2593,PP_RS25300,,chaperone modulator CbpM,CDS,306
PP_4848,13215,19212,6084,PP_RS25305,cbpA,curved DNA-binding protein,CDS,960
PP_4849,3834,4091,1859,PP_RS25310,,Hsp70 family protein,CDS,1272
PP_4850,3033,3637,1268,PP_RS25315,,AI-2E family transporter,CDS,1008
PP_4851,447,418,125,PP_RS25320,,PsiF family protein,CDS,288
PP_4852,188,200,132,PP_RS25325,,helix-turn-helix transcriptional regulator,CDS,789
PP_4853,470,472,235,PP_RS25330,,DMT family transporter,CDS,882
PP_4854,625,741,307,PP_RS25335,,triacylglycerol lipase,CDS,891
PP_4855,278,265,95,PP_RS25340,osmE,osmotically-inducible lipoprotein OsmE,CDS,342
PP_4856,1037,1261,773,PP_RS25345,,bacterioferritin,CDS,531
PP_0479,204177,199287,101663,PP_RS02540,rpoA,DNA-directed RNA polymerase subunit alpha,CDS,1002
PP_4857,3573,4260,1768,PP_RS25350,,AsmA family protein,CDS,2067
PP_4858,2440,2668,1113,PP_RS25355,,hypothetical protein,CDS,498
PP_4859,1761,1654,812,PP_RS25360,,TetR family transcriptional regulator,CDS,636
PP_4860,4012,3798,1880,PP_RS25365,,AGE family epimerase/isomerase,CDS,1101
PP_4861,645,716,295,PP_RS25370,,hypothetical protein,CDS,249
PP_4862,4514,4642,2559,PP_RS25375,,SDR family oxidoreductase,CDS,765
PP_4863,1726,1632,927,PP_RS25380,,ABC transporter ATP-binding protein,CDS,717
PP_4864,1510,1944,1078,PP_RS25385,,ATP-binding cassette domain-containing protein,CDS,876
PP_4865,1762,1769,1039,PP_RS25390,livM,high-affinity branched-chain amino acid ABC transporter permease LivM,CDS,1302
PP_4866,2016,2586,921,PP_RS25395,,branched-chain amino acid ABC transporter permease,CDS,915
PP_0480,72234,58664,41751,PP_RS02545,rplQ,50S ribosomal protein L17,CDS,387
PP_4867,8298,11162,3587,PP_RS25400,,branched-chain amino acid ABC transporter substrate-binding protein,CDS,1137
PP_4868,6603,8020,3624,PP_RS25405,pncB,nicotinate phosphoribosyltransferase,CDS,1206
PP_4869,6026,5438,2650,PP_RS25410,nadE,ammonia-dependent NAD(+) synthetase,CDS,828
PP_4870,78761,91609,32743,PP_RS25415,azu,azurin,CDS,450
PP_4871,2376,2231,1478,PP_RS25420,,TIGR00730 family Rossman fold protein,CDS,588
PP_4872,15395,13738,7852,PP_RS25425,,YgiQ family radical SAM protein,CDS,2301
PP_4873,12481,14777,5139,PP_RS25430,dnaB,replicative DNA helicase,CDS,1398
PP_4874,38793,33409,11523,PP_RS25435,rplI,50S ribosomal protein L9,CDS,447
PP_4875,67599,60437,37886,PP_RS25440,,hypothetical protein,CDS,864
PP_4876,64110,83289,29830,PP_RS25445,rpsR,30S ribosomal protein S18,CDS,231
PP_0481,7891,13028,4767,PP_RS02550,,catalase,CDS,1440
PP_4877,40159,36112,18385,PP_RS25450,rpsF,30S ribosomal protein S6,CDS,426
PP_4878,680,899,225,PP_RS25455,,IS110 family transposase,CDS,201
PP_4879,2959,2174,1259,PP_RS25460,rlmB,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,CDS,747
PP_4880,34478,34585,16081,PP_RS25465,rnr,ribonuclease R,CDS,2574
PP_4881,2796,2625,1707,PP_RS25480,,extracellular solute-binding protein,CDS,1014
PP_4882,1327,1149,720,PP_RS25485,,iron ABC transporter permease,CDS,1566
PP_4884,109,121,97,PP_RS25495,,IS110 family transposase,CDS,162
PP_0482,38185,54344,18952,PP_RS02555,bfr,bacterioferritin,CDS,465
PP_5717,825,1036,261,PP_RS25500,,hypothetical protein,CDS,375
PP_4885,1342,2055,1010,PP_RS25505,,hypothetical protein,CDS,972
PP_4886,679,1029,351,PP_RS25510,,type VI secretion system tube protein Hcp,CDS,489
PP_4887,2107,3941,1407,PP_RS25515,,DUF2867 domain-containing protein,CDS,453
PP_4888,371,378,205,PP_RS25520,,methyl-accepting chemotaxis protein,CDS,1935
PP_4889,23925,23806,12718,PP_RS25525,,adenylosuccinate synthase,CDS,1293
PP_4890,12548,10929,6152,PP_RS25530,,ATP phosphoribosyltransferase regulatory subunit,CDS,1188
PP_4891,9272,7156,4694,PP_RS25535,hflC,protease modulator HflC,CDS,870
PP_4892,21346,21442,18820,PP_RS25540,hflK,FtsH protease activity modulator HflK,CDS,1182
PP_4893,25252,26792,14652,PP_RS25545,hflX,ribosome rescue GTPase HflX,CDS,1302
PP_0483,21934,23417,11389,PP_RS02560,uvrA,excinuclease ABC subunit UvrA,CDS,2835
PP_4894,40239,56967,17070,PP_RS25550,hfq,RNA chaperone Hfq,CDS,261
PP_4895,7505,8187,3913,PP_RS25555,miaA,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA,CDS,972
PP_4896,5614,4489,3168,PP_RS25560,mutL,DNA mismatch repair endonuclease MutL,CDS,1899
PP_4897,12937,12769,6251,PP_RS25565,,N-acetylmuramoyl-L-alanine amidase,CDS,1431
PP_4898,5945,5465,3108,PP_RS25570,tsaE,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE,CDS,474
PP_4899,1525,1449,1132,PP_RS25575,,NAD(P)H-hydrate dehydratase,CDS,861
PP_4900,2707,2748,1390,PP_RS25580,queG,tRNA epoxyqueuosine(34) reductase QueG,CDS,1065
PP_4901,1254,941,595,PP_RS25585,,trimeric intracellular cation channel family protein,CDS,612
PP_4902,5403,5839,2690,PP_RS25590,orn,oligoribonuclease,CDS,543
PP_4903,5237,5306,2744,PP_RS25595,rsgA,small ribosomal subunit biogenesis GTPase RsgA,CDS,1032
PP_0484,28246,25662,14617,PP_RS02565,,MFS transporter,CDS,1395
PP_4904,6275,7708,3099,PP_RS25600,motB,flagellar motor protein MotB,CDS,1041
PP_4905,9538,11431,4194,PP_RS25605,motA,flagellar motor stator protein MotA,CDS,852
PP_4906,4011,3809,1914,PP_RS25610,,HDOD domain-containing protein,CDS,1536
PP_4907,6274,5853,3878,PP_RS25615,,rhodanese-like domain-containing protein,CDS,810
PP_4908,6655,5329,3136,PP_RS25620,asd,archaetidylserine decarboxylase,CDS,864
PP_4909,14951,14729,6298,PP_RS25625,serB,phosphoserine phosphatase SerB,CDS,1215
PP_4910,3985,4168,2300,PP_RS25630,,AhpA/YtjB family protein,CDS,1458
PP_4911,19992,20485,9057,PP_RS25635,,membrane integrity-associated transporter subunit PqiC,CDS,711
PP_4912,9210,9021,4725,PP_RS25640,parC,DNA topoisomerase IV subunit A,CDS,2259
PP_4913,986,1056,473,PP_RS25645,,TIGR02281 family clan AA aspartic protease,CDS,519
PP_0485,21407,19793,8771,PP_RS02570,,single-stranded DNA-binding protein,CDS,546
PP_4914,3871,3426,1933,PP_RS25650,,esterase-like activity of phytase family protein,CDS,987
PP_4915,10814,10353,5055,PP_RS25655,parE,DNA topoisomerase IV subunit B,CDS,1905
PP_4916,1457,1489,696,PP_RS25660,,YqiA/YcfP family alpha/beta fold hydrolase,CDS,609
PP_4917,1634,1408,635,PP_RS25665,cpdA,"3',5'-cyclic-AMP phosphodiesterase",CDS,801
PP_4918,1662,1225,509,PP_RS25670,,DUF1249 domain-containing protein,CDS,453
PP_4919,8720,11085,3690,PP_RS25675,,NUDIX domain-containing protein,CDS,618
PP_4920,3665,3856,1745,PP_RS25680,,RsiV family protein,CDS,747
PP_4921,1682,1676,857,PP_RS25685,cytX,putative hydroxymethylpyrimidine transporter CytX,CDS,1284
PP_4922,5592,5533,1943,PP_RS25690,thiC,phosphomethylpyrimidine synthase ThiC,CDS,1881
PP_4923,8220,10218,5299,PP_RS25695,,TolC family outer membrane protein,CDS,1434
PP_0486,4128,4748,1662,PP_RS02575,,PLP-dependent aminotransferase family protein,CDS,1383
PP_4924,5650,7600,3059,PP_RS25700,,S8 family serine peptidase,CDS,5418
PP_4925,74,146,44,PP_RS25705,,hypothetical protein,CDS,807
PP_4926,81,155,36,PP_RS25710,,HlyD family type I secretion periplasmic adaptor subunit,CDS,1419
PP_4927,234,306,126,PP_RS25715,,type I secretion system permease/ATPase,CDS,2145
PP_4928,3075,3393,1788,PP_RS25720,waaA,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,CDS,1272
PP_4929,456,508,208,PP_RS25725,,LysR family transcriptional regulator,CDS,891
PP_4930,120,102,56,PP_RS25730,,multidrug efflux SMR transporter,CDS,333
PP_4931,5675,5670,3448,PP_RS25735,,FAD-binding oxidoreductase,CDS,1176
PP_4932,3310,3512,2098,PP_RS25740,,aldo/keto reductase,CDS,813
PP_4933,2909,2462,1625,PP_RS25745,,hypothetical protein,CDS,969
PP_0487,391,426,150,PP_RS02580,,TSUP family transporter,CDS,786
PP_4934,14106,13586,7305,PP_RS25750,hldE,bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE,CDS,1422
PP_4935,10616,12244,5222,PP_RS25755,msbA,lipid A export permease/ATP-binding protein MsbA,CDS,1809
PP_4936,3185,3920,1585,PP_RS25760,,O-antigen ligase,CDS,1176
PP_4937,4903,5685,2109,PP_RS25765,,hypothetical protein,CDS,606
PP_4938,2863,3170,1255,PP_RS25770,,glycosyltransferase,CDS,1092
PP_4939,3024,3288,1604,PP_RS25775,,glycosyltransferase family 2 protein,CDS,774
PP_4940,2840,2487,1698,PP_RS25780,,glycosyltransferase,CDS,957
PP_4941,704,452,340,PP_RS25785,,PIG-L deacetylase family protein,CDS,1404
PP_4942,2250,1765,1652,PP_RS25790,,antimicrobial resistance protein Mig-14,CDS,897
PP_4943,8631,6941,3276,PP_RS25795,,glycosyltransferase,CDS,1131
PP_5424,2543,3796,1922,PP_RS00255,,hypothetical protein,CDS,402
PP_0488,688,652,296,PP_RS02585,,SDR family NAD(P)-dependent oxidoreductase,CDS,762
PP_4944,46257,45513,20824,PP_RS25800,,carbamoyltransferase,CDS,1758
PP_4945,8710,10382,3737,PP_RS25805,rlmJ,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ,CDS,837
PP_4946,3236,4169,1700,PP_RS25810,putP,sodium/proline symporter PutP,CDS,1479
PP_4947,15310,15178,9597,PP_RS25815,putA,trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase,CDS,3954
PP_5718,486,768,226,PP_RS25820,,hypothetical protein,CDS,684
PP_4948,1017,1144,485,PP_RS25825,,acyl-CoA dehydrogenase,CDS,1803
PP_4949,3816,4183,1917,PP_RS25830,,TldD/PmbA family protein,CDS,1443
PP_4950,2713,3242,1183,PP_RS25835,,TldD/PmbA family protein,CDS,1320
PP_4951,1195,1347,434,PP_RS25840,mdtD,multidrug transporter subunit MdtD,CDS,1428
PP_4952,5765,5261,3703,PP_RS25845,dbpA,ATP-dependent RNA helicase DbpA,CDS,1338
PP_0489,19051,20235,11126,PP_RS02590,fdnG,formate dehydrogenase-N subunit alpha,CDS,3069
PP_4953,1276,1177,715,PP_RS25850,,NAD(P)/FAD-dependent oxidoreductase,CDS,1182
PP_4954,4142,4300,2256,PP_RS25855,yccS,YccS family putative transporter,CDS,2184
PP_4955,863,1208,609,PP_RS25860,,ABC transporter substrate-binding protein,CDS,738
PP_4956,376,533,161,PP_RS25865,,GNAT family N-acetyltransferase,CDS,453
