,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_5413,67762.0,67649.0,34369.0,559.0,1619.0,1755.0,121.22003577817532,41.78443483631872,19.583475783475784,114197.8502586,PP_RS28210,atpD,F0F1 ATP synthase subunit beta,CDS,1377.0,Metabolic:S_Oxidative_Phosphorylation
PP_5414,24054.0,25640.0,18919.0,192.0,497.0,497.0,125.28125,51.58953722334004,38.06639839034205,114197.8502586,PP_RS28215,atpG,F0F1 ATP synthase subunit gamma,CDS,861.0,Metabolic:S_Oxidative_Phosphorylation
PP_5415,125056.0,144657.0,73569.0,172.0,716.0,634.0,727.0697674418604,202.0349162011173,116.03943217665615,114197.8502586,PP_RS28220,atpA,F0F1 ATP synthase subunit alpha,CDS,1545.0,Metabolic:S_Oxidative_Phosphorylation
PP_5416,42470.0,52009.0,34893.0,205.0,385.0,417.0,207.17073170731706,135.08831168831168,83.67625899280576,114197.8502586,PP_RS28225,,F0F1 ATP synthase subunit delta,CDS,537.0,Metabolic:S_Oxidative_Phosphorylation
PP_0535,565.0,611.0,304.0,56.0,27.0,25.0,10.089285714285714,22.62962962962963,12.16,0.0,PP_RS02830,,TonB-dependent siderophore receptor,CDS,2178.0,Metabolic:S_Iron_uptake_and_metabolism
PP_5417,31453.0,35733.0,12435.0,116.0,277.0,324.0,271.1465517241379,129.0,38.379629629629626,114197.8502586,PP_RS28230,,F0F1 ATP synthase subunit B,CDS,471.0,Metabolic:S_Oxidative_Phosphorylation
PP_5418,36103.0,40253.0,33980.0,40.0,144.0,176.0,902.575,279.53472222222223,193.0681818181818,114197.8502586,PP_RS28235,atpE,F0F1 ATP synthase subunit C,CDS,258.0,Metabolic:S_Oxidative_Phosphorylation
PP_5419,76639.0,88212.0,37906.0,48.0,165.0,231.0,1596.6458333333333,534.6181818181818,164.0952380952381,114197.8502586,PP_RS28240,atpB,F0F1 ATP synthase subunit A,CDS,870.0,Metabolic:S_Oxidative_Phosphorylation
PP_5420,11801.0,14992.0,3344.0,21.0,119.0,140.0,561.952380952381,125.98319327731092,23.885714285714286,114197.8502586,PP_RS28245,,F0F1 ATP synthase subunit I,CDS,408.0,Metabolic:S_Oxidative_Phosphorylation
PP_0054,1844.0,1775.0,1198.0,8.0,21.0,14.0,230.5,84.52380952380952,85.57142857142857,,PP_RS00280,,sulfite exporter TauE/SafE family protein,CDS,819.0,
PP_0536,623.0,724.0,339.0,84.0,27.0,30.0,7.416666666666667,26.814814814814813,11.3,,PP_RS02835,,hemerythrin domain-containing protein,CDS,471.0,
PP_0537,254.0,295.0,160.0,10.0,9.0,8.0,25.4,32.77777777777778,20.0,,PP_RS02840,,XRE family transcriptional regulator,CDS,702.0,
PP_0538,18075.0,20056.0,7826.0,265.0,517.0,578.0,68.20754716981132,38.79303675048356,13.539792387543253,0.0,PP_RS02845,ppa,inorganic diphosphatase,CDS,528.0,Metabolic:S_Inorganic_polyphosphates_metabolism
PP_0539,1052.0,1049.0,703.0,16.0,29.0,29.0,65.75,36.172413793103445,24.24137931034483,,PP_RS02850,,zinc-dependent peptidase,CDS,816.0,
PP_0540,4824.0,5766.0,2022.0,19.0,94.0,69.0,253.89473684210526,61.340425531914896,29.304347826086957,,PP_RS02855,,DedA family protein,CDS,648.0,
PP_0541,5184.0,6047.0,1762.0,42.0,86.0,63.0,123.42857142857143,70.31395348837209,27.96825396825397,,PP_RS02860,,GNAT family N-acetyltransferase,CDS,459.0,
PP_0542,1709.0,1721.0,875.0,41.0,38.0,38.0,41.68292682926829,45.28947368421053,23.026315789473685,0.0,PP_RS02865,eutC,ethanolamine ammonia-lyase subunit EutC,CDS,819.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_0543,4233.0,4950.0,2019.0,66.0,136.0,146.0,64.13636363636364,36.39705882352941,13.82876712328767,0.0,PP_RS02870,,ethanolamine ammonia-lyase subunit EutB,CDS,1395.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_0544,2293.0,2835.0,1181.0,18.0,24.0,13.0,127.38888888888889,118.125,90.84615384615384,0.0,PP_RS02875,eat,ethanolamine permease,CDS,1449.0,Metabolic:S_Transport__Inner_Membrane
PP_0545,32550.0,32049.0,15179.0,1250.0,2100.0,3147.0,26.04,15.26142857142857,4.823323800444868,0.0,PP_RS02880,,aldehyde dehydrogenase family protein,CDS,1521.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_0055,1738.0,1854.0,708.0,21.0,34.0,27.0,82.76190476190476,54.529411764705884,26.22222222222222,,PP_RS00285,,LysR family transcriptional regulator,CDS,888.0,
PP_0546,2676.0,2691.0,1580.0,19.0,39.0,60.0,140.8421052631579,69.0,26.333333333333332,,PP_RS02885,,sigma-54-dependent Fis family transcriptional regulator,CDS,2016.0,
PP_0547,9943.0,10602.0,4009.0,31.0,84.0,81.0,320.741935483871,126.21428571428571,49.49382716049383,0.0,PP_RS02890,mpl,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase,CDS,1350.0,Metabolic:S_Cell_Envelope_Biosynthesis
PP_0548,1291.0,1043.0,559.0,12.0,55.0,51.0,107.58333333333333,18.963636363636365,10.96078431372549,0.3623063843547097,PP_RS02895,ubiX,flavin prenyltransferase UbiX,CDS,630.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_0549,225.0,237.0,69.0,4.0,9.0,10.0,56.25,26.333333333333332,6.9,,PP_RS02900,,YceK/YidQ family lipoprotein,CDS,288.0,
PP_0550,3940.0,4453.0,2418.0,24.0,113.0,102.0,164.16666666666666,39.4070796460177,23.705882352941178,,PP_RS02905,,oxidoreductase,CDS,645.0,
PP_0551,3737.0,3567.0,2289.0,57.0,131.0,119.0,65.56140350877193,27.229007633587788,19.235294117647058,0.0,PP_RS02910,,C13 family peptidase,CDS,1734.0,Metabolic:S_Cell_Envelope_Biosynthesis
PP_0552,516.0,677.0,250.0,13.0,33.0,27.0,39.69230769230769,20.515151515151516,9.25925925925926,0.0,PP_RS02915,,"2,3-butanediol dehydrogenase",CDS,1065.0,Metabolic:S_Alternate_Carbon__Butanediol_Metabolism
PP_0553,126.0,188.0,47.0,13.0,8.0,9.0,9.692307692307692,23.5,5.222222222222222,0.0,PP_RS02920,,acetoin dehydrogenase dihydrolipoyllysine-residue acetyltransferase subunit,CDS,1107.0,Metabolic:S_Alternate_Carbon__Butanediol_Metabolism
PP_0554,139.0,88.0,68.0,3.0,14.0,16.0,46.333333333333336,6.285714285714286,4.25,0.0,PP_RS02925,,alpha-ketoacid dehydrogenase subunit beta,CDS,1023.0,Metabolic:S_Alternate_Carbon__Butanediol_Metabolism
PP_0555,132.0,159.0,110.0,6.0,6.0,2.0,22.0,26.5,55.0,0.0,PP_RS02930,,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha,CDS,978.0,Metabolic:S_Alternate_Carbon__Butanediol_Metabolism
PP_0056,906.0,805.0,443.0,35.0,58.0,54.0,25.885714285714286,13.879310344827585,8.203703703703704,,PP_RS00290,,GMC family oxidoreductase,CDS,1647.0,
PP_0556,47.0,27.0,25.0,1.0,0.0,0.0,47.0,inf,inf,0.0,PP_RS02935,,ATP-NAD kinase family protein,CDS,1056.0,Metabolic:S_Alternate_Carbon__Butanediol_Metabolism
PP_0557,808.0,925.0,482.0,16.0,30.0,19.0,50.5,30.833333333333332,25.36842105263158,,PP_RS02940,,sigma-54-dependent Fis family transcriptional regulator,CDS,1854.0,
PP_0558,45498.0,47814.0,17218.0,190.0,522.0,572.0,239.46315789473684,91.59770114942529,30.1013986013986,6285.365137101467,PP_RS02945,accC,acetyl-CoA carboxylase biotin carboxylase subunit,CDS,1356.0,Metabolic:S_Fatty_Acid__Biosynthesis
PP_0559,17603.0,14531.0,7836.0,78.0,164.0,276.0,225.67948717948718,88.60365853658537,28.391304347826086,6285.365137101467,PP_RS02950,accB,acetyl-CoA carboxylase biotin carboxyl carrier protein,CDS,462.0,Metabolic:S_Fatty_Acid__Biosynthesis
PP_0560,11645.0,13145.0,8615.0,50.0,136.0,126.0,232.9,96.65441176470588,68.37301587301587,0.0,PP_RS02955,aroQ,type II 3-dehydroquinate dehydratase,CDS,456.0,Metabolic:S_Phenylalanine_Tyrosine_Tryptophan_Biosynthesis
PP_0561,3111.0,2939.0,1184.0,4.0,36.0,33.0,777.75,81.63888888888889,35.878787878787875,0.0,PP_RS02960,,protein-disulfide reductase DsbD,CDS,1773.0,Metabolic:Unassigned
PP_0562,1861.0,1877.0,1284.0,25.0,87.0,58.0,74.44,21.57471264367816,22.137931034482758,,PP_RS02965,,methyl-accepting chemotaxis protein,CDS,1962.0,
PP_0563,9411.0,10186.0,5217.0,126.0,478.0,430.0,74.69047619047619,21.309623430962343,12.132558139534884,,PP_RS02970,,diguanylate cyclase,CDS,1356.0,
PP_0564,3654.0,3502.0,2281.0,39.0,91.0,102.0,93.6923076923077,38.48351648351648,22.362745098039216,,PP_RS02975,,DUF2333 family protein,CDS,1068.0,
PP_0565,1949.0,1734.0,1222.0,1.0,21.0,36.0,1949.0,82.57142857142857,33.94444444444444,0.0,PP_RS02980,,NUDIX hydrolase,CDS,534.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis
PP_0006,23440.0,20871.0,13344.0,82.0,254.0,267.0,285.8536585365854,82.16929133858268,49.97752808988764,,PP_RS00030,yidC,membrane protein insertase YidC,CDS,1683.0,
PP_0057,853.0,998.0,466.0,58.0,40.0,28.0,14.706896551724139,24.95,16.642857142857142,,PP_RS00295,,MFS transporter,CDS,1620.0,
PP_0566,2339.0,2147.0,1336.0,4.0,13.0,8.0,584.75,165.15384615384616,167.0,,PP_RS02985,,translation initiation factor Sui1,CDS,372.0,
PP_0567,11281.0,10187.0,5777.0,54.0,130.0,143.0,208.90740740740742,78.36153846153846,40.3986013986014,0.0,PP_RS02990,speA,arginine decarboxylase,CDS,1914.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_0568,556.0,461.0,314.0,13.0,10.0,6.0,42.76923076923077,46.1,52.333333333333336,,PP_RS02995,,transposase,CDS,456.0,
PP_0569,609.0,570.0,363.0,1.0,6.0,6.0,609.0,95.0,60.5,,PP_RS03000,,MATE family efflux transporter,CDS,1338.0,
PP_0570,6439.0,7726.0,3803.0,82.0,172.0,215.0,78.52439024390245,44.91860465116279,17.688372093023254,,PP_RS03005,,alpha-2-macroglobulin,CDS,4902.0,
PP_0571,1299.0,1514.0,587.0,12.0,18.0,14.0,108.25,84.11111111111111,41.92857142857143,,PP_RS03010,,hypothetical protein,CDS,294.0,
PP_0572,741.0,678.0,463.0,7.0,15.0,10.0,105.85714285714286,45.2,46.3,0.0,PP_RS03015,pbpC,peptidoglycan glycosyltransferase PbpC,CDS,2355.0,Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis
PP_0573,822.0,973.0,510.0,44.0,55.0,50.0,18.681818181818183,17.69090909090909,10.2,,PP_RS03020,,ShlB/FhaC/HecB family hemolysin secretion/activation protein,CDS,1665.0,
PP_0574,7534.0,10255.0,4481.0,168.0,286.0,338.0,44.845238095238095,35.85664335664335,13.257396449704142,,PP_RS03025,,response regulator transcription factor,CDS,777.0,
PP_0575,1386.0,1485.0,736.0,36.0,50.0,62.0,38.5,29.7,11.870967741935484,,PP_RS03030,,prepilin peptidase,CDS,471.0,
PP_0058,2516.0,2108.0,1031.0,21.0,26.0,29.0,119.80952380952381,81.07692307692308,35.55172413793103,0.0,PP_RS00300,,1-acyl-sn-glycerol-3-phosphate acyltransferase,CDS,786.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_0576,1313.0,1389.0,456.0,20.0,52.0,47.0,65.65,26.71153846153846,9.702127659574469,,PP_RS03035,,DUF4136 domain-containing protein,CDS,570.0,
PP_0577,949.0,1021.0,527.0,1.0,23.0,8.0,949.0,44.391304347826086,65.875,,PP_RS03040,,DUF4136 domain-containing protein,CDS,636.0,
PP_0578,1426.0,1409.0,652.0,24.0,38.0,31.0,59.416666666666664,37.078947368421055,21.032258064516128,,PP_RS03045,,methyltransferase domain-containing protein,CDS,750.0,
PP_0579,2031.0,1963.0,919.0,20.0,51.0,49.0,101.55,38.490196078431374,18.755102040816325,,PP_RS03050,,MazG-like family protein,CDS,306.0,
PP_0580,643.0,713.0,319.0,10.0,7.0,18.0,64.3,101.85714285714286,17.72222222222222,,PP_RS03055,,MaoC/PaaZ C-terminal domain-containing protein,CDS,852.0,
PP_0581,1435.0,1819.0,778.0,8.0,50.0,61.0,179.375,36.38,12.754098360655737,,PP_RS03060,,3-oxoacyl-ACP reductase,CDS,1353.0,
PP_0582,1213.0,1317.0,624.0,26.0,27.0,34.0,46.65384615384615,48.77777777777778,18.352941176470587,,PP_RS03065,,acetyl-CoA C-acetyltransferase,CDS,1278.0,
PP_0583,1370.0,1363.0,794.0,10.0,30.0,38.0,137.0,45.43333333333333,20.894736842105264,,PP_RS03070,,helix-turn-helix transcriptional regulator,CDS,780.0,
PP_0584,4114.0,4424.0,2146.0,52.0,102.0,89.0,79.11538461538461,43.372549019607845,24.1123595505618,,PP_RS03075,,methyl-accepting chemotaxis protein,CDS,1944.0,
PP_0585,1688.0,1656.0,719.0,16.0,59.0,105.0,105.5,28.06779661016949,6.847619047619047,,PP_RS03080,cueR,Cu(I)-responsive transcriptional regulator,CDS,411.0,
PP_0059,3474.0,3331.0,1502.0,14.0,16.0,11.0,248.14285714285714,208.1875,136.54545454545453,242.18313551278752,PP_RS00305,gmhB,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",CDS,528.0,Metabolic:S_Cell_Envelope_Biosynthesis__Biosynthesis_of_L_glycero_D_manno_heptose__Hep_
PP_0586,9502.0,9404.0,4818.0,105.0,609.0,699.0,90.4952380952381,15.441707717569786,6.8927038626609445,0.0,PP_RS03085,,heavy metal translocating P-type ATPase,CDS,2400.0,Metabolic:S_Heavy_Metal_Tolerance
PP_0587,3073.0,4307.0,1121.0,14.0,91.0,75.0,219.5,47.32967032967033,14.946666666666667,,PP_RS03090,,hypothetical protein,CDS,387.0,
PP_0588,904.0,923.0,273.0,57.0,174.0,137.0,15.859649122807017,5.304597701149425,1.9927007299270072,,PP_RS03095,,heavy-metal-associated domain-containing protein,CDS,198.0,
PP_0589,4224.0,4691.0,1802.0,34.0,27.0,59.0,124.23529411764706,173.74074074074073,30.54237288135593,,PP_RS03100,,multidrug effflux MFS transporter,CDS,1182.0,
PP_0590,2101.0,2546.0,1071.0,8.0,29.0,35.0,262.625,87.79310344827586,30.6,,PP_RS03105,,helix-turn-helix transcriptional regulator,CDS,714.0,
PP_0591,9189.0,9796.0,4326.0,45.0,153.0,146.0,204.2,64.02614379084967,29.63013698630137,0.0,PP_RS03110,,adenosine deaminase,CDS,948.0,Metabolic:S_Purine_Metabolism
PP_0592,2042.0,1933.0,854.0,10.0,69.0,55.0,204.2,28.014492753623188,15.527272727272727,,PP_RS03115,,SDR family oxidoreductase,CDS,687.0,
PP_0593,920.0,1106.0,563.0,5.0,4.0,14.0,184.0,276.5,40.214285714285715,,PP_RS03120,,YigZ family protein,CDS,585.0,
PP_0594,2181.0,2478.0,850.0,40.0,111.0,73.0,54.525,22.324324324324323,11.643835616438356,,PP_RS03125,,TetR/AcrR family transcriptional regulator,CDS,663.0,
PP_0060,19613.0,15718.0,9497.0,47.0,172.0,197.0,417.29787234042556,91.38372093023256,48.20812182741117,831.8544269655241,PP_RS00310,glyS,glycine--tRNA ligase subunit beta,CDS,2055.0,tRNA Charging
PP_0595,1452.0,1669.0,736.0,21.0,45.0,38.0,69.14285714285714,37.08888888888889,19.36842105263158,,PP_RS03130,,LysR family transcriptional regulator,CDS,918.0,
PP_0596,12303.0,15861.0,6715.0,144.0,306.0,390.0,85.4375,51.833333333333336,17.21794871794872,0.0,PP_RS03135,,aspartate aminotransferase family protein,CDS,1347.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism
PP_0597,4720.0,4556.0,2798.0,71.0,160.0,222.0,66.47887323943662,28.475,12.603603603603604,0.0,PP_RS03140,,CoA-acylating methylmalonate-semialdehyde dehydrogenase,CDS,1494.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Dipeptide_Metabolism
PP_0598,4478.0,4933.0,2055.0,35.0,61.0,41.0,127.94285714285714,80.8688524590164,50.1219512195122,,PP_RS03170,,paraquat-inducible protein A,CDS,660.0,
PP_5745,2341.0,2339.0,958.0,18.0,42.0,40.0,130.05555555555554,55.69047619047619,23.95,,PP_RS03175,,paraquat-inducible protein A,CDS,624.0,
PP_0061,32521.0,49927.0,13110.0,57.0,233.0,204.0,570.5438596491229,214.27896995708156,64.26470588235294,831.8544269655241,PP_RS00315,glyQ,glycine--tRNA ligase subunit alpha,CDS,948.0,tRNA Charging
PP_0599,3345.0,2939.0,1806.0,75.0,202.0,181.0,44.6,14.549504950495049,9.977900552486188,,PP_RS03180,,PqiB family protein,CDS,2301.0,
PP_0600,94557.0,107449.0,33476.0,127.0,382.0,327.0,744.5433070866142,281.28010471204186,102.37308868501529,31073.434414319192,PP_RS03185,rpsT,30S ribosomal protein S20,CDS,279.0,Translation
PP_0601,3647.0,3881.0,2006.0,28.0,51.0,39.0,130.25,76.09803921568627,51.43589743589744,21.600284215228097,PP_RS03190,murJ,murein biosynthesis integral membrane protein MurJ,CDS,1539.0,Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis
PP_0602,17525.0,18289.0,9644.0,30.0,78.0,71.0,584.1666666666666,234.47435897435898,135.83098591549296,1.3773943122488956,PP_RS03195,ribF,bifunctional riboflavin kinase/FAD synthetase,CDS,951.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_0603,44654.0,47099.0,19098.0,122.0,398.0,433.0,366.0163934426229,118.3391959798995,44.10623556581986,264.9598815892761,PP_RS03200,ileS,isoleucine--tRNA ligase,CDS,2832.0,tRNA Charging
PP_0604,3116.0,2851.0,1815.0,11.0,26.0,30.0,283.27272727272725,109.65384615384616,60.5,,PP_RS03205,lspA,signal peptidase II,CDS,516.0,
PP_0605,2847.0,2580.0,1145.0,20.0,54.0,51.0,142.35,47.77777777777778,22.45098039215686,,PP_RS03210,fkpB,FKBP-type peptidyl-prolyl cis-trans isomerase,CDS,438.0,
PP_0606,6113.0,6853.0,2460.0,20.0,58.0,65.0,305.65,118.15517241379311,37.84615384615385,11.792817802208411,PP_RS03215,ispH,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CDS,948.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis
PP_0607,182.0,174.0,80.0,3.0,7.0,6.0,60.666666666666664,24.857142857142858,13.333333333333334,,PP_RS03220,,GspH/FimT family protein,CDS,483.0,
PP_0062,2313.0,2770.0,1279.0,17.0,57.0,63.0,136.05882352941177,48.59649122807018,20.3015873015873,,PP_RS00320,,DNA-3-methyladenine glycosylase I,CDS,552.0,
PP_0609,174.0,214.0,56.0,12.0,3.0,3.0,14.5,71.33333333333333,18.666666666666668,,PP_RS03230,,PilW family protein,CDS,645.0,
PP_0610,88.0,120.0,68.0,4.0,2.0,2.0,22.0,60.0,34.0,,PP_RS03235,,hypothetical protein,CDS,465.0,
PP_0611,461.0,343.0,157.0,1.0,12.0,7.0,461.0,28.583333333333332,22.428571428571427,,PP_RS03240,,type IV pilin protein,CDS,390.0,
PP_0612,4046.0,3785.0,2006.0,23.0,72.0,99.0,175.91304347826087,52.56944444444444,20.262626262626263,0.0,PP_RS03245,thiO,glycine oxidase ThiO,CDS,1098.0,Metabolic:S_Glyoxylate_and_dicarboxylate_metabolism
PP_0613,862.0,939.0,619.0,10.0,27.0,18.0,86.2,34.77777777777778,34.388888888888886,,PP_RS03250,,amidase,CDS,1410.0,
PP_0614,870.0,950.0,705.0,9.0,22.0,9.0,96.66666666666667,43.18181818181818,78.33333333333333,0.0,PP_RS03255,,Zn-dependent hydrolase,CDS,1278.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Nucleotide_Metabolism
PP_0615,670.0,499.0,375.0,18.0,5.0,4.0,37.22222222222222,99.8,93.75,,PP_RS03260,,ABC transporter ATP-binding protein,CDS,696.0,
PP_0616,350.0,365.0,282.0,13.0,12.0,4.0,26.923076923076923,30.416666666666668,70.5,,PP_RS03265,,ABC transporter ATP-binding protein,CDS,753.0,
PP_0617,152.0,348.0,424.0,20.0,5.0,2.0,7.6,69.6,212.0,,PP_RS03270,,branched-chain amino acid ABC transporter permease,CDS,1020.0,
PP_0618,199.0,380.0,370.0,10.0,0.0,6.0,19.9,inf,61.666666666666664,,PP_RS03275,,branched-chain amino acid ABC transporter permease,CDS,861.0,
PP_0063,4534.0,4724.0,2134.0,16.0,91.0,65.0,283.375,51.91208791208791,32.83076923076923,28.256648595054315,PP_RS00325,,lysophospholipid acyltransferase,CDS,888.0,Metabolic:S_Cell_Envelope_Biosynthesis__Lipid_A_Biosynthesis
PP_0619,911.0,1188.0,1049.0,16.0,17.0,21.0,56.9375,69.88235294117646,49.95238095238095,,PP_RS03280,,ABC transporter substrate-binding protein,CDS,1203.0,
PP_0620,847.0,1200.0,793.0,10.0,26.0,31.0,84.7,46.15384615384615,25.580645161290324,,PP_RS03285,,FadR/GntR family transcriptional regulator,CDS,765.0,
PP_0621,1995.0,2457.0,1104.0,5.0,16.0,24.0,399.0,153.5625,46.0,,PP_RS03290,,PP0621 family protein,CDS,231.0,
PP_0622,20254.0,23280.0,8886.0,47.0,122.0,146.0,430.93617021276594,190.81967213114754,60.863013698630134,,PP_RS03295,,outer membrane protein assembly factor BamD,CDS,1020.0,
PP_0623,11112.0,12481.0,5302.0,36.0,125.0,136.0,308.6666666666667,99.848,38.98529411764706,0.1696337696497971,PP_RS03300,rluD,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,CDS,963.0,Translation
PP_0624,3415.0,3593.0,1536.0,7.0,23.0,43.0,487.85714285714283,156.2173913043478,35.72093023255814,,PP_RS03305,pgeF,peptidoglycan editing factor PgeF,CDS,741.0,
PP_0625,71437.0,73196.0,33532.0,1383.0,5384.0,4291.0,51.653651482284886,13.595096582466567,7.814495455604754,,PP_RS03310,clpB,ATP-dependent chaperone ClpB,CDS,2565.0,
PP_0064,1116.0,1715.0,406.0,8.0,20.0,19.0,139.5,85.75,21.36842105263158,,PP_RS00330,,tetratricopeptide repeat protein,CDS,315.0,
PP_0626,8067.0,7728.0,5381.0,51.0,200.0,191.0,158.1764705882353,38.64,28.172774869109947,0.0,PP_RS03340,,NAD(P)/FAD-dependent oxidoreductase,CDS,1296.0,Metabolic:S_Oxidative_Phosphorylation
PP_0627,270.0,238.0,152.0,0.0,6.0,10.0,inf,39.666666666666664,15.2,,PP_RS03345,,DUF3094 domain-containing protein,CDS,174.0,
PP_0628,1588.0,1884.0,1117.0,12.0,42.0,15.0,132.33333333333334,44.857142857142854,74.46666666666667,,PP_RS03350,,DUF1780 domain-containing protein,CDS,630.0,
PP_5447,516.0,633.0,216.0,3.0,7.0,8.0,172.0,90.42857142857143,27.0,,PP_RS03355,,hypothetical protein,CDS,432.0,
PP_0629,1956.0,1965.0,764.0,20.0,102.0,116.0,97.8,19.264705882352942,6.586206896551724,,PP_RS03360,,energy-coupling factor ABC transporter permease,CDS,708.0,
PP_0630,2876.0,3538.0,1058.0,27.0,36.0,36.0,106.51851851851852,98.27777777777777,29.38888888888889,,PP_RS03365,yacG,DNA gyrase inhibitor YacG,CDS,201.0,
PP_0631,8535.0,9305.0,3270.0,1.0,48.0,34.0,8535.0,193.85416666666666,96.17647058823529,0.9341980762509332,PP_RS03370,coaE,dephospho-CoA kinase,CDS,624.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Pantothenate_and_CoA_Biosynthesis
PP_0632,998.0,845.0,546.0,8.0,24.0,17.0,124.75,35.208333333333336,32.11764705882353,,PP_RS03375,,A24 family peptidase,CDS,867.0,
PP_0065,3883.0,4014.0,2185.0,43.0,103.0,111.0,90.30232558139535,38.970873786407765,19.684684684684683,0.0,PP_RS00335,trkA,Trk system potassium transporter TrkA,CDS,1374.0,Metabolic:S_Transport__Inner_Membrane
PP_0633,684.0,703.0,329.0,19.0,19.0,12.0,36.0,37.0,27.416666666666668,,PP_RS03380,,type II secretion system F family protein,CDS,1209.0,
PP_0634,1535.0,1609.0,619.0,10.0,23.0,22.0,153.5,69.95652173913044,28.136363636363637,,PP_RS03385,,pilin,CDS,411.0,
PP_0635,1403.0,1740.0,717.0,24.0,36.0,19.0,58.458333333333336,48.333333333333336,37.73684210526316,,PP_RS03395,ltrA,group II intron reverse transcriptase/maturase,CDS,1422.0,
PP_0636,747.0,962.0,372.0,75.0,67.0,40.0,9.96,14.35820895522388,9.3,,PP_RS03400,,cold shock domain-containing protein,CDS,741.0,
PP_0637,4650.0,4955.0,2652.0,52.0,141.0,136.0,89.42307692307692,35.141843971631204,19.5,,PP_RS03410,,IS66-like element ISPpu15 family transposase,CDS,1533.0,
PP_0638,155.0,173.0,89.0,19.0,8.0,18.0,8.157894736842104,21.625,4.944444444444445,,PP_RS03415,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,360.0,
